id	rate
39045	73.1
39047	73.6
39049	71.8
39051	71.7
39053	70.9
39055	74.5
39057	73.6
39059	72.4
39061	71.1
39063	74.4
39065	75.4
39067	74.9
39069	72.3
39071	74.5
39073	70.7
39075	75.9
39077	75.7
39079	69.4
39081	73
39083	76.6
39085	74.9
39087	69.9
39089	74.7
39091	75.4
39093	76.4
39095	72.3
39097	74.1
39099	76.2
39101	75.9
39103	76.8
39105	70.3
39107	74.2
39109	74.1
39111	71.9
39113	72.9
39115	71.2
39117	76.3
39119	73.7
39121	71.9
39123	76
39125	72.4
39127	72.1
39129	72.6
39131	71
39133	76.1
39135	73
39137	73.4
39139	76.9
39141	72.1
39143	74.4
39145	68.8
39147	74.7
39149	75
39151	75.8
39153	75.1
39155	76.5
39157	74.2
39159	74.5
39161	73.5
39163	69.8
39165	73.9
39167	70.6
39169	76.9
39171	72.4
39173	73.1
39175	75.4
40001	64
40003	57.4
40005	63.5
40007	50.6
40009	55
40011	57.4
40013	63.3
40015	59.1
40017	60.9
40019	61.5
40021	62.7
40023	63.8
40025	46.6
40027	60.8
40029	63.5
40031	58.4
40033	58.7
40035	64.6
40037	61.3
40039	57.6
40041	65
40043	56.5
40045	53.5
40047	59
40049	61.8
40051	60.7
40053	60.6
40055	54.3
40057	51.5
40059	53.8
40061	62
40063	63.2
40065	54.4
40067	59.6
40069	61.1
40071	60.5
40073	58.7
40075	56.1
40077	61.9
40079	61.6
40081	61.1
40083	60.1
40085	61.8
40087	60.8
40089	63.2
40091	60.3
40093	56.9
40095	61.3
40097	62.8
40099	62.1
40101	61.9
40103	59.5
40105	63.8
40107	62.8
40109	59.7
40111	60.9
40113	61.3
40115	66
40117	60.9
40119	60.2
40121	62.1
40123	62.7
40125	61.3
40127	63.1
40129	55
40131	63.6
40133	62.2
40135	62.8
40137	60
40139	48.6
40141	54.9
40143	61.4
40145	62.9
40147	62.8
40149	55.6
40151	56.2
40153	54.1
41001	62.9
41003	78.8
41005	73.2
41007	85
41009	77
41011	84.7
41013	62.9
41015	82.9
41017	61
41019	75.4
41021	64.3
41023	61.5
41025	58.1
41027	72.2
41029	66.9
41031	63.2
41033	69.5
41035	65.3
41037	61.3
41039	74.9
41041	85.5
41043	77.4
41045	54.5
41047	77.8
41049	58.6
41051	74.4
41053	77.7
41055	68.5
41057	83.3
41059	57.7
41061	65.8
41063	66.2
41065	69.2
41067	75.3
41069	61.6
41071	77.6
42001	74.9
42003	72.2
42005	75.1
42007	73.3
42009	74.7
42011	75
42013	75.5
42015	74.7
42017	71.8
42019	74.7
42021	76.8
42023	76.5
42025	73.4
42027	74.7
42029	73.5
42031	75.3
42033	75.2
42035	73.9
42037	74.3
42039	76.7
42041	75.2
42043	73.4
42045	70.5
42047	76.6
42049	78.1
42051	73
42053	75.5
42055	74.2
42057	73.2
42059	71.8
42061	72.6
42063	74.4
42065	75.7
42067	71.8
42069	74.4
42071	75.9
42073	76.7
42075	75.6
42077	73.6
42079	74.3
42081	73.7
42083	78.1
42085	78
42087	72.5
42089	73.6
42091	72.7
42093	72.7
42095	73.5
42097	74.6
42099	71.8
42101	69.7
42103	73
42105	78.3
42107	73.3
42109	74.9
42111	79.8
42113	76.8
42115	76.1
42117	78.6
42119	75.1
42121	75.2
42123	77.8
42125	74.7
42127	74.2
42129	75.2
42131	74.4
42133	76.1
44001	74.1
44003	73.3
44005	77.5
44007	72.2
44009	78
45001	67.5
45003	68.4
45005	71.2
45007	70.9
45009	71.2
45011	70.3
45013	70.3
45015	68.3
45017	71.2
45019	68.8
45021	68.8
45023	68.3
45025	68
45027	71.4
45029	68.4
45031	70.4
45033	73
45035	68.3
45037	68.6
45039	68.5
45041	73
45043	70.6
45045	69.3
45047	67.6
45049	71
45051	75.2
45053	70.1
45055	68.2
45057	69.1
45059	68.4
45061	70.8
45063	69.8
45065	66.3
45067	72.7
45069	71.4
45071	67.6
45073	68.8
45075	71.8
45077	70.2
45079	68.2
45081	67.5
45083	69
45085	70.2
45087	68
45089	73.3
45091	68.5
46003	63.9
46005	64.5
46007	58
46009	61
46011	68.2
46013	65.1
46015	61.4
46017	61.4
46019	57.1
46021	61.6
46023	61
46025	68.1
46027	63.4
46029	68.1
46031	61.6
46033	54.4
46035	63.9
46037	68.6
46039	66.3
46041	61.6
46043	62.1
46045	65.1
46047	54.6
46049	65.8
46051	66.1
46053	59.4
46055	56.4
46057	68.1
46059	63.9
46061	63.9
46063	57.5
46065	59.8
46067	62.1
46069	63.9
46071	56.4
46073	64.5
46075	59.8
46077	67.4
46079	67.4
46081	56.3
46083	64.9
46085	61.4
46087	65.5
46089	65.7
46091	68.6
46093	53.5
46095	56.4
46097	67.4
46099	66
46101	67.9
46103	52.2
46105	60.2
46107	63.1
46109	67.3
46111	63.9
46113	57.6
46115	65.8
46117	59.8
46119	63.1
46121	58.2
46123	59.4
46125	64.9
46127	64.1
46129	61.6
46135	62.5
46137	58.3
47001	71.9
47003	74.3
47005	68.6
47007	73.9
47009	73
47011	70.8
47013	72.5
47015	70.9
47017	71.1
47019	74.1
47021	71.3
47023	71
47025	74
47027	69.2
47029	70.9
47031	73.5
47033	69.6
47035	74.3
47037	70.4
47039	69.9
47041	72.4
47043	73.2
47045	68.6
47047	70.7
47049	71.2
47051	73.5
47053	69.7
47055	74.6
47057	73.9
47059	73.6
47061	72.8
47063	73.9
47065	70.8
47067	73.2
47069	69
47071	70.4
47073	74.5
47075	70.1
47077	71.3
47079	70.7
47081	70.5
47083	68.6
47085	69.8
47087	73
47089	70.8
47091	77.5
47093	72
47095	68.5
47097	68.9
47099	74.4
47101	70.1
47103	74.6
47105	71.5
47107	72.5
47109	69.4
47111	72.1
47113	70.4
47115	72.1
47117	74.1
47119	73.8
47121	71.4
47123	72.4
47125	70.1
47127	74.4
47129	71.4
47131	69.5
47133	71
47135	69.9
47137	71.1
47139	71.1
47141	73
47143	71.7
47145	71.4
47147	72.7
47149	71.3
47151	71.6
47153	72.7
47155	70.5
47157	68.9
47159	71.1
47161	67.5
47163	74.5
47165	71.9
47167	69.3
47169	72.1
47171	75
47173	73
47175	73.9
47177	72.9
47179	74.6
47181	69.8
47183	69.8
47185	73.1
47187	72.8
47189	72
48001	67.2
48003	46
48005	67.1
48007	80
48009	57.1
48011	48.4
48013	65.8
48015	73.6
48017	46.7
48019	64.6
48021	69.3
48023	53.4
48025	71.3
48027	63.9
48029	66.5
48031	67.5
48033	51.2
48035	61.9
48037	63.3
48039	77.5
48041	68.9
48043	45
48045	48.3
48047	69.2
48049	60.4
48051	69
48053	64
48055	68.5
48057	77.3
48059	56.8
48061	74.2
48063	64.7
48065	48.4
48067	63.5
48069	47.8
48071	77.2
48073	69.2
48075	50
48077	59.2
48079	45.7
48081	54.1
48083	58.8
48085	60.7
48087	50.6
48089	73.1
48091	66.7
48093	59.8
48095	57.8
48097	61.6
48099	63.5
48101	49.4
48103	46.8
48105	55.5
48107	48.5
48109	37.9
48111	46.4
48113	59.8
48115	47.9
48117	47.7
48119	64.7
48121	59.4
48123	72.1
48125	48.7
48127	57.6
48129	48.8
48131	67.6
48133	58.4
48135	47
48137	60.1
48139	62.9
48141	35.5
48143	60.4
48145	65.7
48147	63
48149	71.3
48151	50.9
48153	48.4
48155	51.6
48157	75.5
48159	65.9
48161	67
48163	62.7
48165	45.8
48167	78.5
48169	48.6
48171	65.8
48173	48.7
48175	72.8
48177	70.7
48179	49.6
48181	61.9
48183	66.1
48185	69.4
48187	67.1
48189	48.1
48191	48.8
48193	61.8
48195	49.1
48197	51.6
48199	72.1
48201	74.5
48203	65.3
48205	46.4
48207	52.3
48209	67.6
48211	51.9
48213	66.3
48215	68.3
48217	63.3
48219	46.6
48221	60.6
48223	65.7
48225	68.4
48227	50.1
48229	36
48231	64.4
48233	48.4
48235	53.9
48237	58.9
48239	75.4
48241	69.1
48243	43.2
48245	75.5
48247	67.6
48249	69.4
48251	62.1
48253	52.8
48255	69.4
48257	64.8
48259	66.6
48261	69.2
48263	50.9
48265	64.9
48267	59.6
48269	49.4
48271	57
48273	71.5
48275	52.4
48277	64.6
48279	47
48281	62.9
48283	60.6
48285	72.6
48287	70.1
48289	68.3
48291	73.7
48293	67.4
48295	50.6
48297	67.9
48299	63.8
48301	41.6
48303	47.9
48305	48
48307	60.2
48309	63.2
48311	65.6
48313	69.6
48315	64.4
48317	48.7
48319	60.8
48321	78.6
48323	54.2
48325	64.2
48327	58.7
48329	47.4
48331	67.9
48333	61.8
48335	52.2
48337	60
48339	68.8
48341	47.1
48343	64
48345	48.4
48347	67.7
48349	65.6
48351	69.1
48353	53.1
48355	74
48357	50.2
48359	47.7
48361	73.4
48363	59.9
48365	66.8
48367	60.5
48369	45.9
48371	43.4
48373	69.2
48375	47.8
48377	37.9
48379	65.3
48381	47.7
48383	52.3
48385	60.1
48387	64.3
48389	41.6
48391	74.5
48393	49.6
48395	68.3
48397	63.5
48399	56.3
48401	68.4
48403	67.6
48405	68.8
48407	69.8
48409	74.5
48411	61.9
48413	55.8
48415	51.2
48417	55
48419	67.8
48421	47.3
48423	65.9
48425	60.8
48427	64.1
48429	56.8
48431	54.1
48433	51.6
48435	55.5
48437	48.3
48439	58.5
48441	55.5
48443	47.9
48445	46.6
48447	56.6
48449	64.8
48451	53.8
48453	66.2
48455	67
48457	69.5
48459	66.3
48461	47.4
48463	59.7
48465	53.4
48467	66.2
48469	74.7
48471	68.6
48473	72.4
48475	44.1
48477	70.7
48479	59
48481	75.4
48483	51.2
48485	57.7
48487	53.1
48489	71.2
48491	65.9
48493	67.3
48495	44
48497	59.7
48499	66.7
48501	45.7
48503	57.8
48505	60.3
48507	57.9
49001	47.8
49003	53.5
49005	55.9
49007	48.7
49009	53.2
49011	56.7
49013	48.2
49015	47.7
49017	53
49019	41.2
49021	47.3
49023	53.5
49025	45
49027	48.3
49029	58.4
49031	53.5
49033	61.7
49035	53.6
49037	43.8
49039	52.8
49041	51.4
49043	59.8
49045	51.8
49047	47.7
49049	54.2
49051	59.4
49053	40
49055	50.8
49057	54.5
50001	76.3
50003	75.3
50005	76.4
50007	75
50009	77.7
50011	76.2
50013	75.5
50015	77.1
50017	77.2
50019	77.7
50021	75.9
50023	77.2
50025	74.3
50027	75.1
51001	76.5
51003	68.7
51005	73.5
51007	67.5
51009	68.2
51011	67.6
51013	68.1
51015	74.2
51017	73.4
51019	69.2
51021	75.6
51023	69.8
51025	68.8
51027	76.4
51029	67.8
51031	67.5
51033	67.3
51035	74.4
51036	68.8
51037	67.6
51041	67.2
51043	72.1
51045	70
51047	68.9
51049	67.1
51051	72.5
51053	67.8
51057	68.2
51059	68.2
51061	69.5
51063	74.6
51065	67.8
51067	69.1
51069	71.4
51071	74.2
51073	70.8
51075	66.3
51077	74.8
51079	68.7
51081	69.7
51083	67.5
51085	66.9
51087	66.3
51089	67.9
51091	79.7
51093	72.1
51095	69.8
51097	68.9
51099	67.4
51101	68.3
51103	68.9
51105	74.5
51107	70.1
51109	67.3
51111	68.3
51113	70.1
51115	70.8
51117	69.3
51119	68.9
51121	73.5
51125	70.3
51127	68.8
51131	77
51133	74.1
51135	67.5
51137	70.1
51139	70.7
51141	68.2
51143	66.9
51145	66.3
51147	67.6
51149	67.9
51153	68.5
51155	74.6
51157	69.8
51159	68.2
51161	69.9
51163	72.7
51165	72.5
51167	75.7
51169	74.2
51171	70.4
51173	77.1
51175	73.7
51177	67
51179	67.1
51181	69.9
51183	69.9
51185	76.4
51187	69.7
51191	76.2
51193	67.4
51195	75
51197	78
51199	70.5
51510	67.8
51515	69.2
51520	74
51530	72.7
51540	68.7
51550	71.7
51570	67.8
51580	73.5
51590	66.9
51595	69.7
51600	68.2
51610	68.3
51620	73.7
51630	67
51640	74.3
51650	71.7
51660	72.5
51670	67.9
51678	72.7
51680	67.5
51683	68.5
51685	68.5
51690	67.9
51700	70.5
51710	73.7
51720	75
51730	67.8
51735	71.7
51740	71.7
51750	74.5
51760	66.6
51770	70
51775	69.9
51790	74.2
51800	73.3
51810	73.4
51820	72.4
51830	69.8
51840	71.4
53001	60.2
53003	62.9
53005	57.8
53007	67.1
53009	80.6
53011	74.5
53013	61.8
53015	78.6
53017	65.5
53019	67.9
53021	57.3
53023	61.9
53025	61.2
53027	81.4
53029	81.7
53031	82.3
53033	72.8
53035	74.8
53037	68.6
53039	69.2
53041	77.9
53043	66.5
53045	77.1
53047	66.5
53049	85.2
53051	69
53053	72
53055	81.5
53057	79.4
53059	77.1
53061	76.5
53063	67.9
53065	67.2
53067	76.3
53069	79.2
53071	59.5
53073	77.7
53075	67.4
53077	61.3
54001	73.2
54003	72.9
54005	70.7
54007	72.2
54009	72.9
54011	70
54013	71.5
54015	74.9
54017	71.8
54019	74.3
54021	71.6
54023	72.9
54025	75.8
54027	69.9
54029	72.9
54031	71.5
54033	72
54035	70.9
54037	71.8
54039	70
54041	71.9
54043	70.4
54045	71
54047	73.4
54049	71.9
54051	72.5
54053	70.3
54055	75.6
54057	71.7
54059	70.7
54061	72.2
54063	74.2
54065	70.5
54067	74.9
54069	74.1
54071	72.9
54073	70.3
54075	79.7
54077	75.3
54079	70.3
54081	75.6
54083	76.8
54085	71.3
54087	71.5
54089	75.3
54091	72.5
54093	76.7
54095	72
54097	73.2
54099	69.9
54101	78.7
54103	72
54105	70.3
54107	70.3
54109	73.7
55001	71.8
55003	75.8
55005	75.9
55007	75.8
55009	74.5
55011	74.6
55013	72.8
55015	76.2
55017	74.8
55019	75.5
55021	73.6
55023	72.8
55025	73.2
55027	75.6
55029	79.2
55031	75.9
55033	75.2
55035	74.5
55037	74
55039	75.1
55041	75
55043	72.9
55045	73.1
55047	75
55049	73.8
55051	74.4
55053	73.1
55055	74.6
55057	73.6
55059	76.4
55061	80.4
55063	73.9
55065	73.2
55067	75
55069	76.4
55071	80
55073	76.6
55075	75.7
55077	73.3
55078	75
55079	76.4
55081	73.9
55083	74.9
55085	74.5
55087	75.8
55089	78.1
55091	74.3
55093	72.9
55095	73.7
55097	73.6
55099	76
55101	78.7
55103	74
55105	73.3
55107	76.1
55109	72.7
55111	74.2
55113	74.1
55115	75
55117	79.5
55119	77.1
55121	75
55123	74.5
55125	75.1
55127	73.8
55129	73.9
55131	77.2
55133	77.1
55135	74.9
55137	73
55139	74.9
55141	71.7
56001	56
56003	52.1
56005	57.9
56007	55
56009	52.4
56011	60.1
56013	50.6
56015	52.3
56017	53.9
56019	56.1
56021	51.9
56023	62
56025	53.7
56027	53.8
56029	55.2
56031	50.1
56033	55.6
56035	60.1
56037	54.7
56039	64.2
56041	60.7
56043	53.6
56045	60.1
72001	81.6
72003	79.6
72005	80.8
72007	85
72009	86.5
72011	79.6
72013	81.4
72015	82
72017	81.5
72019	86.5
72021	82.4
72023	78
72025	85
72027	81.4
72029	80.8
72031	81.6
72033	81.6
72035	86.5
72037	82
72039	81.5
72041	86.5
72043	86.5
72045	86.5
72047	82.2
72049	81.6
72051	82.2
72053	82
72054	81.5
72055	81.6
72057	82
72059	81.6
72061	82.4
72063	85
72065	81.4
72067	78
72069	83.3
72071	80.9
72073	81.9
72075	81.9
72077	83.3
72079	78
72081	81.8
72083	81.8
72085	83.3
72087	80.8
72089	82
72091	81.5
72093	81.6
72095	81.9
72097	79.6
72099	79.6
72101	81.5
72103	83.3
72105	82.2
72107	82.2
72109	82
72111	81.6
72113	81.9
72115	80.9
72117	79.6
72119	80.8
72121	81.6
72123	82
72125	78
72127	81.6
72129	85
72131	81.8
72133	81.9
72135	82.2
72137	81.6
72139	81.6
72141	81.4
72143	82.2
72145	81.5
72147	82
72149	81.9
72151	81.9
72153	81.6
