id	rate
39017	35.4
39019	38.9
39021	35.5
39023	35.7
39025	35.4
39027	34.9
39029	39.4
39031	36.5
39033	36.9
39035	38.2
39037	34
39039	36.3
39041	35.3
39043	36.1
39045	35.7
39047	34.1
39049	35.1
39051	37.1
39053	35.4
39055	40
39057	34.9
39059	36.7
39061	35.4
39063	36.4
39065	35.5
39067	37.7
39069	36.9
39071	35.1
39073	35.7
39075	37.5
39077	37
39079	35.2
39081	37.9
39083	37.1
39085	38.4
39087	34.9
39089	36.4
39091	35.8
39093	37.7
39095	37.2
39097	35
39099	40.2
39101	36.2
39103	38.8
39105	35.2
39107	34.2
39109	34.4
39111	37
39113	34.7
39115	35.8
39117	36.9
39119	35.8
39121	36.2
39123	37
39125	35.6
39127	35.7
39129	35.1
39131	34.5
39133	39.8
39135	34.2
39137	35.9
39139	38.1
39141	34.9
39143	36.8
39145	34.8
39147	37
39149	34.4
39151	38.9
39153	39.5
39155	40.9
39157	37.9
39159	35
39161	34.5
39163	35.7
39165	34.6
39167	35.6
39169	38.2
39171	36.3
39173	36.4
39175	36.2
40001	26.7
40003	17.8
40005	27.4
40007	15.5
40009	17.8
40011	19
40013	26.6
40015	20.2
40017	21.3
40019	23.4
40021	25.4
40023	27.9
40025	13.2
40027	22.2
40029	26
40031	20.5
40033	20.3
40035	23.8
40037	23.4
40039	19.5
40041	24.4
40043	18.3
40045	16.6
40047	19.1
40049	22.6
40051	20.7
40053	20.2
40055	17.9
40057	16.7
40059	17
40061	25
40063	25
40065	17.9
40067	21.4
40069	25.5
40071	20.5
40073	19.1
40075	18.8
40077	26.7
40079	25.8
40081	21.8
40083	20.5
40085	24.6
40087	22.2
40089	29.2
40091	24.9
40093	17.9
40095	25.3
40097	23.8
40099	24.3
40101	24.9
40103	20.2
40105	23.2
40107	24.2
40109	21.2
40111	24.2
40113	22.6
40115	24.2
40117	22.2
40119	21.2
40121	25.3
40123	24.4
40125	23.1
40127	27.7
40129	17.8
40131	24
40133	24
40135	26.2
40137	21.8
40139	14.5
40141	18.4
40143	23.6
40145	24.6
40147	22.9
40149	18.4
40151	17.9
40153	17.2
41001	23.7
41003	47.2
41005	44.8
41007	62.3
41009	51.4
41011	60.3
41013	25.4
41015	46.1
41017	20.9
41019	44.7
41021	25.7
41023	26.8
41025	23
41027	33.4
41029	29.7
41031	22.4
41033	34.5
41035	27.1
41037	27
41039	48.3
41041	59.5
41043	47.3
41045	21.6
41047	46.2
41049	23.1
41051	49.8
41053	46
41055	27.5
41057	59.5
41059	25.5
41061	26.8
41063	25.3
41065	27.5
41067	49.2
41069	26.1
41071	45.5
42001	35.5
42003	39.5
42005	40.4
42007	38.6
42009	36.3
42011	37.5
42013	39.3
42015	42.5
42017	37.7
42019	40.3
42021	44.2
42023	45.8
42025	39.4
42027	41.8
42029	38
42031	43.9
42033	45.1
42035	41.3
42037	38.9
42039	44
42041	35.7
42043	36.9
42045	36.7
42047	47.6
42049	40.5
42051	38.7
42053	45.2
42055	35.4
42057	33.4
42059	37.8
42061	36.1
42063	42.4
42065	45.4
42067	36.7
42069	43.8
42071	36.6
42073	40.7
42075	37.8
42077	38.5
42079	41
42081	39.1
42083	49.2
42085	41.4
42087	37.7
42089	40.5
42091	38.1
42093	37.7
42095	37.9
42097	37.2
42099	36.7
42101	36.8
42103	39.4
42105	49.2
42107	39.4
42109	37.6
42111	44.3
42113	44.5
42115	46
42117	45.5
42119	37.6
42121	43.8
42123	47.2
42125	38.3
42127	42.2
42129	39.3
42131	41.6
42133	35.5
44001	40.7
44003	40.7
44005	40.3
44007	40.4
44009	39.6
45001	35.5
45003	36.5
45005	36.2
45007	36.2
45009	36.8
45011	36.7
45013	33.9
45015	35.4
45017	37.2
45019	34.7
45021	34.6
45023	35.1
45025	35.4
45027	36.4
45029	35.5
45031	36.1
45033	36.9
45035	35.4
45037	37.1
45039	35.4
45041	36.4
45043	35.4
45045	34.3
45047	35.6
45049	35.7
45051	35.2
45053	35.5
45055	35.9
45057	35.8
45059	35.8
45061	36.8
45063	37.1
45065	35.1
45067	36.5
45069	36
45071	35
45073	33
45075	37
45077	34.1
45079	35.9
45081	36.2
45083	34.6
45085	36.1
45087	34.8
45089	36.3
45091	35.8
46003	23.8
46005	25
46007	18.4
46009	22.4
46011	28.8
46013	27.1
46015	22.9
46017	22.9
46019	17.7
46021	25.5
46023	22.4
46025	30.6
46027	24
46029	30.6
46031	25.5
46033	16.7
46035	23.8
46037	31.1
46039	28.5
46041	25.5
46043	23.2
46045	27.1
46047	16.1
46049	25.1
46051	28.7
46053	21.1
46055	19.6
46057	30.6
46059	24.5
46061	23.8
46063	21.2
46065	23.1
46067	23.2
46069	24.5
46071	19.6
46073	25
46075	23.1
46077	28
46079	28
46081	17.6
46083	25.1
46085	22.9
46087	26.3
46089	27.9
46091	31.1
46093	16.7
46095	19.6
46097	28
46099	26.4
46101	28.4
46103	15.8
46105	24
46107	25.6
46109	30
46111	23.8
46113	18.4
46115	25.1
46117	23.1
46119	25.6
46121	19.7
46123	21.1
46125	25.1
46127	24.4
46129	25.5
46135	23.2
46137	21.3
47001	35.3
47003	33.5
47005	30.5
47007	37.4
47009	32.7
47011	32
47013	38.3
47015	33.1
47017	30.6
47019	36.6
47021	30.9
47023	31.1
47025	38.7
47027	33.2
47029	31
47031	34.4
47033	29.6
47035	39.8
47037	33.5
47039	30.6
47041	33.3
47043	31.7
47045	28.7
47047	29.6
47049	37.1
47051	34.6
47053	30.3
47055	33.4
47057	36.9
47059	34.3
47061	38.3
47063	36.9
47065	33.2
47067	38.7
47069	30.5
47071	30.5
47073	38.3
47075	30
47077	31.8
47079	30.5
47081	31.5
47083	30.4
47085	30.5
47087	34.3
47089	32.5
47091	42.7
47093	35.4
47095	28.2
47097	29.2
47099	33.3
47101	32.3
47103	33.5
47105	32.7
47107	32.5
47109	30.8
47111	33.3
47113	30
47115	36.1
47117	33.2
47119	32.5
47121	32.4
47123	32.3
47125	31.2
47127	33.5
47129	34.3
47131	29.1
47133	34
47135	30.6
47137	34.5
47139	35.6
47141	34.3
47143	33.5
47145	34.3
47147	31.9
47149	32.9
47151	38.4
47153	37.5
47155	30.9
47157	30.1
47159	32.3
47161	30.1
47163	36.7
47165	32.9
47167	29.5
47169	33.1
47171	38.3
47173	35.9
47175	37.4
47177	34.1
47179	35.3
47181	32
47183	30
47185	34.7
47187	33.1
47189	32.7
48001	34.6
48003	13.7
48005	35.7
48007	42.8
48009	19.4
48011	15.2
48013	39.8
48015	45.7
48017	12.9
48019	39.7
48021	40.5
48023	18.2
48025	45.7
48027	32.6
48029	42
48031	39.1
48033	17.4
48035	29.3
48037	29.8
48039	48.6
48041	39.1
48043	12.8
48045	15
48047	44
48049	26
48051	39.4
48053	34.1
48055	41.4
48057	45.2
48059	21.5
48061	47.3
48063	29.8
48065	15.2
48067	30.8
48069	13.5
48071	42.3
48073	33.7
48075	16
48077	20.4
48079	13.3
48081	19.7
48083	24.5
48085	28.6
48087	16.2
48089	45.1
48091	40.6
48093	24.9
48095	23.7
48097	25.4
48099	32
48101	16.2
48103	14.5
48105	24.7
48107	15.3
48109	10.1
48111	13
48113	29.2
48115	14.9
48117	13
48119	28.8
48121	27.4
48123	46
48125	15.4
48127	31.6
48129	15.5
48131	44.3
48133	22.8
48135	14.1
48137	31.2
48139	30.1
48141	7.5
48143	25.5
48145	34.2
48147	27.5
48149	42.8
48151	17.5
48153	15.3
48155	16.9
48157	48.2
48159	29.6
48161	33.7
48163	36.5
48165	13.5
48167	41.1
48169	15.2
48171	36.3
48173	15.7
48175	46.9
48177	44.5
48179	15.9
48181	26.5
48183	31.6
48185	40.3
48187	41.5
48189	14.5
48191	15.5
48193	27.7
48195	15
48197	16.9
48199	43.4
48201	48.1
48203	32.4
48205	13
48207	18.4
48209	40.5
48211	16
48213	32.4
48215	43.8
48217	30.4
48219	14
48221	25.9
48223	29.9
48225	36.6
48227	16.7
48229	7.4
48231	29
48233	14.3
48235	20.8
48237	22.3
48239	47.2
48241	39.9
48243	12.1
48245	43.2
48247	44.3
48249	44.2
48251	28.3
48253	18.8
48255	44.2
48257	29.9
48259	40.1
48261	44
48263	17.5
48265	37.7
48267	28.2
48269	16.2
48271	28.8
48273	44.6
48275	17.8
48277	28.8
48279	13.7
48281	31.3
48283	34.8
48285	46.3
48287	40.9
48289	36.2
48291	44.7
48293	35
48295	15.5
48297	42
48299	31.8
48301	10.9
48303	14.8
48305	14.9
48307	27
48309	32.1
48311	39.4
48313	38.1
48315	31.2
48317	15.7
48319	28.8
48321	48
48323	26.8
48325	38.8
48327	26.4
48329	14.5
48331	37.8
48333	28.7
48335	17.5
48337	22.6
48339	42.8
48341	13.7
48343	30.2
48345	15.3
48347	35.4
48349	31.8
48351	39.9
48353	18.1
48355	43.4
48357	15.4
48359	13
48361	41.9
48363	24
48365	32.6
48367	25.7
48369	12.5
48371	11.7
48373	40.2
48375	14.6
48377	9.3
48379	29.6
48381	14.1
48383	19.5
48385	31.2
48387	29.3
48389	10.9
48391	45.1
48393	15.9
48395	37.7
48397	28.9
48399	22.5
48401	33
48403	34.7
48405	35.7
48407	41.6
48409	44.5
48411	28.5
48413	24.2
48415	17.4
48417	19.9
48419	34.5
48421	13.6
48423	31.4
48425	26.2
48427	38.7
48429	20.2
48431	19.7
48433	18.1
48435	24.7
48437	14.4
48439	26.9
48441	20.4
48443	15.3
48445	14.1
48447	19.9
48449	29.7
48451	21.2
48453	38.5
48455	38
48457	40.3
48459	31.4
48461	14.9
48463	33.3
48465	24.3
48467	30.7
48469	46.8
48471	38.4
48473	44.7
48475	12.2
48477	41.8
48479	34.3
48481	48.2
48483	16.7
48485	20.2
48487	17.4
48489	46.1
48491	36.9
48493	41.3
48495	11.9
48497	24.8
48499	30.5
48501	13.2
48503	20.8
48505	35.2
48507	32
49001	14.8
49003	18.5
49005	20.3
49007	11.8
49009	14.2
49011	17
49013	11
49015	10.9
49017	13.9
49019	10.7
49021	12.1
49023	17.6
49025	11
49027	14
49029	19
49031	15
49033	22.6
49035	17.9
49037	11.7
49039	18.8
49041	14.6
49043	20
49045	16.9
49047	11.5
49049	16.6
49051	20.1
49053	8.8
49055	14.5
49057	17.1
50001	41
50003	43.1
50005	47.1
50007	40.4
50009	50
50011	42.8
50013	39.2
50015	49.2
50017	47.7
50019	50.3
50021	43.2
50023	47.7
50025	38
50027	42.4
51001	33.4
51003	31.3
51005	35.4
51007	33.2
51009	31.8
51011	32.6
51013	34
51015	32.6
51017	34.8
51019	32.3
51021	41.7
51023	32.1
51025	34.9
51027	43.1
51029	31.3
51031	32
51033	32.2
51035	39.4
51036	34.3
51037	33
51041	33.5
51043	31.5
51045	32.2
51047	31.1
51049	32.4
51051	38.5
51053	33.6
51057	32.8
51059	33.3
51061	31.8
51063	37.7
51065	31.3
51067	31.7
51069	31.1
51071	39.3
51073	35.3
51075	33
51077	38.3
51079	31.3
51081	35.6
51083	32.8
51085	32.7
51087	33
51089	31.5
51091	47.5
51093	37
51095	35.1
51097	34.4
51099	32.4
51101	33.2
51103	34.4
51105	40.7
51107	33.7
51109	32.2
51111	34
51113	31.5
51115	35.3
51117	34.4
51119	34.4
51121	37.1
51125	33.2
51127	34.3
51131	33.9
51133	32
51135	33.2
51137	31.5
51139	33.6
51141	31.2
51143	32.2
51145	33
51147	33
51149	33.9
51153	31.9
51155	38
51157	31.9
51159	32.8
51161	32.2
51163	33.6
51165	32.5
51167	42
51169	38.6
51171	32.8
51173	43.3
51175	38
51177	31.7
51179	32
51181	36
51183	36
51185	43.1
51187	31.1
51191	39.4
51193	32.4
51195	42
51197	43.3
51199	35.9
51510	33.5
51515	32.3
51520	38
51530	33.6
51540	31.3
51550	37.5
51570	33.5
51580	35.4
51590	32.2
51595	35.6
51600	33.3
51610	34.5
51620	38
51630	31.7
51640	38.4
51650	35.7
51660	32.5
51670	33.9
51678	33.6
51680	32
51683	31.9
51685	31.9
51690	31.5
51700	35.9
51710	35.8
51720	42
51730	33.5
51735	35.7
51740	37.5
51750	37.7
51760	33.3
51770	32.2
51775	32.2
51790	32.6
51800	37.9
51810	37
51820	32.3
51830	35.1
51840	31.1
53001	26.9
53003	26.2
53005	25.2
53007	25
53009	34.2
53011	48.9
53013	27.5
53015	53.9
53017	25.5
53019	35.7
53021	25.6
53023	25.3
53025	27.7
53027	59.4
53029	43.1
53031	39
53033	46.9
53035	43.6
53037	26.8
53039	27.5
53041	52.7
53043	34.6
53045	48.6
53047	32
53049	63.4
53051	39.6
53053	46.5
53055	40.7
53057	47.1
53059	48.8
53061	48.7
53063	36.8
53065	37.2
53067	50.4
53069	56.3
53071	27.4
53073	46.8
53075	34.2
53077	20.4
54001	37.7
54003	32.3
54005	36.6
54007	36.4
54009	37.4
54011	35.6
54013	36.5
54015	39.6
54017	38.3
54019	40.1
54021	36.8
54023	31
54025	39.5
54027	29.1
54029	37.8
54031	30.6
54033	38
54035	35.9
54037	32.2
54039	35.8
54041	37.4
54043	35.8
54045	36.8
54047	38.3
54049	38.6
54051	37.6
54053	35.2
54055	41.7
54057	30.2
54059	36.7
54061	38.6
54063	39.3
54065	31.8
54067	39.6
54069	37.4
54071	31
54073	35.7
54075	47.5
54077	41.8
54079	35.5
54081	41.4
54083	40.6
54085	36.5
54087	36.5
54089	40.1
54091	38.4
54093	41.7
54095	36.8
54097	38.1
54099	35
54101	45.5
54103	36.8
54105	35.8
54107	35.4
54109	39.7
55001	35.4
55003	39.1
55005	39
55007	39.1
55009	36.2
55011	35.7
55013	37
55015	35.9
55017	36.8
55019	37.1
55021	35.3
55023	31.8
55025	35
55027	36.1
55029	35.3
55031	38.1
55033	36.6
55035	36.5
55037	40.2
55039	36.3
55041	43.3
55043	32.2
55045	33.7
55047	35.3
55049	33.9
55051	42.1
55053	35.6
55055	35.7
55057	34.7
55059	34.8
55061	35.3
55063	34.1
55065	33.4
55067	43.3
55069	39.4
55071	34.9
55073	38.2
55075	36
55077	35.4
55078	35.9
55079	36.4
55081	35.4
55083	36
55085	42.7
55087	35.8
55089	36
55091	35.8
55093	35.8
55095	37.2
55097	36.7
55099	43.2
55101	33.8
55103	33.7
55105	34.3
55107	40.1
55109	35.9
55111	34.6
55113	41.9
55115	35.9
55117	35.1
55119	40
55121	36.1
55123	34.7
55125	45.4
55127	35.2
55129	39.7
55131	36.3
55133	36.8
55135	35.3
55137	35.8
55139	35.6
55141	35.9
56001	13.7
56003	13.5
56005	18.4
56007	17.3
56009	14.9
56011	20.8
56013	12.6
56015	15.2
56017	14
56019	15.2
56021	14.5
56023	27.4
56025	14.8
56027	16.8
56029	13.3
56031	13.9
56033	15.2
56035	18.7
56037	18.7
56039	29.3
56041	19.4
56043	14.4
56045	20.8
72001	39.3
72003	39.9
72005	38
72007	71.6
72009	74
72011	38.9
72013	47.1
72015	51.7
72017	52.4
72019	74
72021	58.2
72023	35.3
72025	71.6
72027	47.1
72029	57.8
72031	57.7
72033	48.3
72035	74
72037	53.8
72039	52.4
72041	74
72043	74
72045	74
72047	54.2
72049	48.4
72051	54.2
72053	53.8
72054	52.4
72055	39.3
72057	51.7
72059	39.3
72061	58.2
72063	71.6
72065	47.1
72067	35.3
72069	65.6
72071	40.9
72073	45.7
72075	45.7
72077	65.6
72079	35.3
72081	51.6
72083	51.6
72085	65.6
72087	57.8
72089	53.8
72091	52.4
72093	39.3
72095	60.7
72097	38.9
72099	39.9
72101	52.4
72103	65.6
72105	54.2
72107	54.2
72109	51.7
72111	39.3
72113	45.7
72115	40.9
72117	39.9
72119	57.8
72121	39.3
72123	51.7
72125	35.3
72127	57.7
72129	71.6
72131	51.6
72133	45.7
72135	54.2
72137	48.3
72139	57.7
72141	47.1
72143	54.2
72145	52.4
72147	53.8
72149	45.7
72151	60.7
72153	39.3
